#Fotometria tomada de Torres+,2015
#fase   V (mag)
0.99555 12.791
0.99595 12.806
0.99635 12.811
0.41284 12.298
0.41324 12.301
0.41363 12.302
0.41403 12.298
0.41443 12.304
0.41483 12.300
0.41528 12.301
0.41568 12.298
0.41607 12.298
0.41647 12.300
0.41687 12.295
0.41727 12.290
0.41773 12.296
0.41813 12.287
0.41852 12.294
0.41892 12.301
0.41932 12.297
0.41972 12.303
0.42113 12.319
0.42153 12.309
0.42193 12.316
0.42233 12.318
0.42273 12.316
0.42312 12.314
0.42358 12.315
0.42397 12.319
0.42437 12.322
0.99803 12.880
0.99842 12.873
0.99882 12.875
0.99923 12.881
0.99962 12.880
0.00075 12.868
0.00114 12.869
0.00155 12.865
0.00194 12.867
0.41533 12.323
0.41573 12.323
0.41613 12.321
0.41653 12.323
0.41692 12.321
0.42068 12.325
0.42107 12.322
0.42147 12.324
0.42187 12.326
0.42227 12.320
0.42272 12.327
0.42312 12.328
0.42391 12.324
0.42431 12.328
0.42477 12.327
0.42517 12.325
0.42556 12.328
0.42636 12.328
0.55645 12.323
0.55685 12.319
0.55725 12.309
0.55765 12.323
0.55805 12.321
0.56032 12.324
0.56070 12.319
0.56148 12.332
0.56189 12.322
0.41978 12.314
0.42018 12.324
0.42057 12.326
0.42097 12.331
0.42136 12.322
0.42182 12.326
0.42222 12.312
0.42262 12.319
0.42302 12.321
0.42341 12.315
0.42608 12.320
0.42647 12.307
0.42686 12.323
0.42727 12.322
0.42766 12.330
0.55409 12.308
0.55447 12.310
0.55486 12.311
0.55526 12.317
0.55566 12.318
0.55676 12.310
0.55715 12.320
0.55755 12.304
0.55794 12.309
0.55834 12.305
0.69749 12.316
0.69789 12.322
0.69829 12.317
0.69868 12.321
0.69908 12.318
0.70028 12.320
0.70068 12.318
0.70108 12.316
0.70148 12.314
0.70188 12.313
0.97516 12.329
0.97555 12.323
0.97596 12.334
0.97636 12.341
0.97676 12.339
0.97721 12.346
0.97761 12.361
0.97801 12.380
0.97841 12.375
0.97926 12.387
0.97966 12.382
0.98045 12.404
0.98084 12.408
0.98129 12.414
0.98169 12.413
0.98209 12.422
0.98249 12.430
0.98289 12.444
0.98334 12.439
0.98374 12.437
0.98414 12.469
0.98454 12.483
0.98494 12.480
0.98604 12.510
0.98643 12.522
0.98683 12.552
0.98723 12.560
0.98762 12.581
0.98808 12.567
0.98848 12.591
0.98888 12.624
0.98928 12.631
0.98967 12.627
0.99014 12.643
0.99054 12.646
0.99093 12.671
0.99133 12.664
0.99173 12.676
0.99217 12.718
0.99257 12.721
0.99297 12.696
0.99337 12.754
0.99377 12.740
0.99423 12.774
0.99462 12.777
0.99502 12.793
0.99541 12.792
0.99581 12.808
0.99701 12.834
0.99741 12.828
0.99781 12.830
0.99821 12.860
0.99861 12.831
0.12264 12.320
0.12343 12.321
0.12467 12.326
0.12507 12.327
0.12547 12.314
0.12587 12.310
0.12627 12.319
0.12791 12.325
0.12830 12.318
0.40756 12.333
0.40795 12.334
0.40835 12.329
0.40875 12.332
0.40915 12.330
0.41182 12.312
0.41221 12.317
0.41261 12.328
0.41301 12.332
0.41341 12.317
0.54912 12.327
0.54951 12.314
0.54991 12.317
0.55031 12.325
0.55071 12.328
0.97025 12.320
0.97064 12.320
0.97103 12.316
0.97143 12.326
0.97183 12.318
0.97230 12.320
0.97269 12.317
0.97309 12.321
0.97349 12.328
0.97389 12.323
0.97436 12.321
0.97476 12.331
0.97515 12.324
0.97596 12.340
0.97642 12.331
0.97681 12.342
0.97721 12.344
0.97761 12.340
0.97801 12.347
0.97914 12.373
0.97994 12.365
0.98034 12.396
0.98119 12.401
0.98159 12.398
0.98199 12.413
0.98238 12.414
0.98278 12.415
0.40219 12.324
0.40259 12.326
0.40298 12.296
0.40338 12.319
0.40378 12.321
0.82724 12.323
0.82763 12.321
0.82803 12.322
0.82842 12.325
0.82882 12.323
0.82927 12.303
0.82968 12.315
0.83007 12.321
0.83047 12.326
0.83086 12.308
0.83130 12.306
0.83171 12.314
0.83211 12.309
0.83251 12.312
0.25468 12.312
0.25507 12.313
0.25546 12.322
0.25586 12.321
0.25626 12.314
0.25672 12.316
0.25712 12.321
0.25752 12.311
0.25792 12.308
0.25832 12.315
0.25877 12.314
0.25917 12.315
0.25957 12.321
0.25997 12.319
0.26037 12.312
0.10752 12.330
0.10791 12.328
0.10831 12.321
0.10871 12.312
0.10911 12.317
0.10956 12.315
0.10997 12.317
0.11037 12.317
0.11077 12.322
0.11117 12.322
0.11165 12.321
0.11205 12.317
0.11245 12.316
0.11285 12.316
0.11325 12.318
0.25227 12.323
0.25267 12.321
0.25307 12.327
0.25347 12.322
0.25388 12.310
0.25433 12.308
0.25473 12.299
0.25514 12.300
0.25553 12.311
0.25593 12.307
0.25637 12.302
0.25677 12.316
0.25717 12.315
0.25757 12.328
0.25797 12.315
0.82112 12.313
0.82152 12.303
0.82191 12.324
0.82231 12.309
0.82271 12.290
0.82317 12.303
0.82356 12.304
0.82396 12.306
0.82476 12.309
0.82521 12.310
0.82562 12.318
0.82601 12.311
0.82641 12.324
0.82681 12.321
0.10409 12.310
0.10450 12.316
0.10489 12.313
0.10536 12.320
0.10575 12.322
0.10615 12.330
0.10660 12.320
0.10700 12.326
0.10740 12.317
0.10785 12.320
0.10825 12.317
0.10864 12.318
0.64326 12.337
0.64356 12.341
0.64385 12.339
0.64416 12.332
0.64446 12.329
0.64476 12.336
0.64513 12.322
0.64543 12.325
0.64573 12.319
0.64603 12.331
0.64633 12.328
0.64663 12.321
0.21219 12.338
0.21250 12.334
0.21279 12.325
0.21309 12.327
0.21338 12.338
0.21369 12.335
0.21402 12.331
0.21432 12.317
0.21463 12.319
0.21492 12.319
0.21522 12.324
0.21552 12.315
0.21588 12.326
0.21618 12.319
0.21648 12.310
0.62757 12.324
0.62787 12.322
0.62817 12.326
0.62847 12.316
0.62877 12.313
0.62907 12.328
0.62943 12.316
0.62974 12.336
0.63004 12.327
0.63034 12.331
0.63064 12.329
0.63094 12.310
0.63129 12.326
0.63159 12.312
0.63188 12.317
0.63218 12.327
0.63248 12.335
0.63277 12.334
0.63314 12.315
0.63344 12.323
0.63375 12.325
0.63404 12.317
0.63435 12.336
0.63465 12.336
0.63574 12.338
0.63604 12.334
0.63634 12.338
0.63665 12.330
0.63694 12.338
0.63725 12.340
0.63761 12.323
0.63791 12.324
0.63821 12.326
0.63852 12.320
0.63882 12.325
0.63911 12.326
0.63947 12.326
0.63977 12.326
0.64006 12.330
0.64036 12.325
0.64066 12.329
0.64096 12.321
0.64132 12.323
0.64162 12.330
0.64192 12.314
0.64221 12.319
0.64251 12.327
0.64281 12.310
0.64316 12.321
0.64346 12.307
0.64376 12.310
0.64406 12.315
0.92642 12.318
0.92672 12.328
0.92702 12.316
0.92732 12.331
0.92762 12.333
0.92792 12.329
0.06923 12.325
0.06952 12.308
0.06982 12.319
0.07012 12.331
0.07041 12.345
0.07071 12.341
0.92164 12.334
0.92195 12.328
0.92224 12.327
0.92254 12.332
0.92285 12.323
0.92314 12.317
0.06473 12.330
0.06503 12.335
0.06533 12.334
0.06562 12.335
0.06593 12.343
