sma T_flux_e intens intens_err ellipticity ellipticity_err pa pa_err grad grad_error grad_rerror x0 x0_err y0 y0_err ndata nflag niter stop_code
7.140444765810746 8707814.0 49252.614123026506 12.015621583846553 0.17394925338874737 0.0007007644046070951 108.83017497685995 0.12754238458954667 -5972.623538793176 36.3119950129604 0.006079739460742503 1123.7995192670596 0.002621359391735583 1059.9506988647772 0.002919596019698358 41 0 10 0
7.8544892423918204 9992536.0 45154.87092315354 12.254815175452205 0.17960864354167858 0.0007171826022654719 109.19964603763144 0.12683444561671744 -5338.214149588496 33.791103585067276 0.006330038967745816 1123.7965703894577 0.002958488678121974 1059.9452013939983 0.0032869885274672546 45 0 10 0
8.639938166631003 11416366.0 41159.379971371665 11.820517072935374 0.18643583941639635 0.0007022930170216987 109.32590031598257 0.11957764475633588 -4726.853822757095 29.831906355977928 0.006311154834607827 1123.7950734875997 0.0031830045743341732 1059.931218108216 0.003586065019592919 49 0 10 0
9.503931983294104 13018850.0 37258.6116771225 14.127085306861858 0.19301490805722635 0.0008675672910018501 109.36143666590135 0.14372750265115755 -4094.346779689088 27.34231783294725 0.0066780659539111 1123.796958957693 0.004351747020845898 1059.9132850329565 0.004899894213142284 54 0 10 0
10.454325181623515 14668492.0 33546.2592678703 14.25870186759449 0.19981324291930944 0.000916444947968094 109.6890941715863 0.14715354856605634 -3513.6490396701724 22.948233708020656 0.0065311684374074015 1123.7891019930134 0.0050626407079318765 1059.9118295781402 0.005733322982238809 59 0 10 0
11.499757699785867 16370594.0 30005.83481677415 15.033281629823163 0.20534821045582566 0.0010161846094157926 109.92059389891067 0.15992187172350456 -2999.1380508740294 19.141996094881613 0.006382499161485121 1123.7859255930673 0.006208844187596268 1059.9005111380277 0.007026867243145142 65 0 10 0
12.649733469764454 18309916.0 26644.909195759144 14.178832460237796 0.20908228762808062 0.001035197089965645 110.05626732585738 0.15968673308445008 -2508.6337692166435 16.072809637087737 0.006406997240616234 1123.784806388357 0.006929323431043924 1059.8863946164684 0.0078016104076769005 71 0 10 0
13.9147068167409 20254920.0 23555.672632463426 13.356873617866459 0.21310922211315933 0.0010587060693817438 110.22904459499811 0.16089782711460993 -2080.314735804868 13.506661244106764 0.006492604706220606 1123.7853698980161 0.007837311706074856 1059.8784357320433 0.008924033182478789 78 0 10 0
15.30617749841499 22415208.0 20720.524070964755 12.345568041928349 0.2160782106135382 0.0010871180682055302 110.4409408608275 0.16212823676680396 -1696.405247719493 11.647962723642124 0.006866261902514556 1123.795189568435 0.008814948157037273 1059.85726270805 0.010099377048853947 85 0 10 0
16.83679524825649 24647684.0 18180.223272655803 12.15009326686322 0.21926309592673304 0.0011710771027892994 110.78734116376472 0.17352526064480317 -1395.1444888939434 11.03571282768136 0.007910085955634862 1123.8060732526378 0.010519351415250854 1059.8510412177138 0.012001132984841976 94 0 10 0
18.52047477308214 27175668.0 15839.599038195152 13.853649715978184 0.21981589415307343 0.001497156133236915 111.01717336264942 0.2207458541669107 -1129.0578719210046 10.017024072407246 0.008872020045672287 1123.8198701104452 0.014771142958794246 1059.8500809303105 0.016895620686583006 103 0 10 0
20.372522250390354 29727240.0 13730.352595863224 12.044066013137716 0.2184783040754645 0.0014833634030085253 111.14529284861055 0.21906019745287114 -901.860613853865 7.646399381737067 0.008478471356080385 1123.8312263906953 0.01604330008921182 1059.8543220470096 0.01835555143848959 113 0 10 0
22.40977447542939 32561864.0 11847.754878792495 8.759788407127656 0.21462697229311037 0.0012335379336469625 110.92767297048543 0.1856315331893963 -717.6908928548482 4.8226833003834395 0.006719722025731235 1123.8336764642952 0.01469223412819679 1059.9040738239369 0.016745654002777163 125 0 10 0
