# File generated by CMD 2.6 (http://stev.oapd.inaf.it/cmd) on Tue Sep 30 02:18:30 CEST 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	8.3000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000100	9.9191	0.88917094	0.8675	2.8019	3.6750	1.2263	-2.235	-0.703	-0.933	-1.820	-2.361	-2.888	-3.579	-4.140	-4.237	3.10653067	3
	0.000100	9.9191	0.88919258	0.8659	2.8421	3.6731	1.1776	-2.335	-0.761	-1.010	-1.912	-2.458	-2.989	-3.687	-4.253	-4.351	3.10653830	3
	0.000100	9.9191	0.88921189	0.8644	2.8803	3.6711	1.1309	-2.431	-0.814	-1.081	-1.997	-2.549	-3.086	-3.791	-4.361	-4.460	3.10654497	3
	0.000100	9.9191	0.88922995	0.8627	2.9182	3.6692	1.0842	-2.526	-0.864	-1.151	-2.082	-2.640	-3.181	-3.893	-4.469	-4.568	3.10655117	3
	0.000100	9.9191	0.88924772	0.8607	2.9582	3.6673	1.0360	-2.625	-0.919	-1.226	-2.171	-2.735	-3.281	-4.000	-4.580	-4.681	3.10655737	3
	0.000100	9.9191	0.88926655	0.8583	3.0033	3.6649	0.9799	-2.738	-0.965	-1.303	-2.270	-2.843	-3.396	-4.122	-4.709	-4.810	3.10656404	3
	0.000100	9.9191	0.88928187	0.8560	3.0426	3.6629	0.9316	-2.836	-0.992	-1.368	-2.356	-2.938	-3.497	-4.229	-4.819	-4.922	3.10656929	3
	0.000100	9.9191	0.88929778	0.8532	3.0859	3.6606	0.8776	-2.945	-1.018	-1.436	-2.450	-3.042	-3.608	-4.348	-4.942	-5.045	3.10657501	3
	0.000100	9.9191	0.88931084	0.8505	3.1235	3.6585	0.8303	-3.039	-1.034	-1.492	-2.530	-3.131	-3.704	-4.451	-5.049	-5.152	3.10657954	3
	0.000100	9.9191	0.88932478	0.8472	3.1660	3.6563	0.7771	-3.145	-1.052	-1.555	-2.619	-3.232	-3.813	-4.567	-5.169	-5.273	3.10658431	3
	0.000100	9.9191	0.88933897	0.8432	3.2108	3.6537	0.7201	-3.257	-1.065	-1.618	-2.713	-3.338	-3.927	-4.690	-5.297	-5.401	3.10658932	3
	0.000100	9.9191	0.88934708	0.8406	3.2352	3.6525	0.6892	-3.318	-1.073	-1.653	-2.764	-3.396	-3.989	-4.757	-5.366	-5.470	3.10659218	4
	0.000100	9.9191	0.88934708	0.8406	1.7457	3.8399	2.9284	0.406	0.694	0.700	0.445	0.254	0.047	-0.205	-0.388	-0.408	3.10659218	4
	0.000100	9.9191	0.88934940	0.8406	1.7590	3.8314	2.8813	0.372	0.675	0.698	0.421	0.215	-0.009	-0.281	-0.482	-0.504	3.10659289	4
	0.000100	9.9191	0.88942742	0.8406	1.7700	3.8246	2.8429	0.345	0.661	0.696	0.402	0.183	-0.054	-0.342	-0.559	-0.582	3.10662007	4
	0.000100	9.9191	0.88950503	0.8406	1.7712	3.8249	2.8428	0.342	0.657	0.692	0.399	0.180	-0.056	-0.344	-0.560	-0.583	3.10664725	4
	0.000100	9.9191	0.88958442	0.8406	1.7722	3.8255	2.8443	0.339	0.654	0.687	0.395	0.178	-0.057	-0.343	-0.558	-0.581	3.10667491	4
	0.000100	9.9191	0.88965696	0.8406	1.7729	3.8264	2.8473	0.338	0.650	0.681	0.392	0.176	-0.057	-0.340	-0.553	-0.576	3.10670018	4
	0.000100	9.9191	0.88973707	0.8407	1.7736	3.8275	2.8512	0.336	0.646	0.675	0.389	0.175	-0.056	-0.336	-0.547	-0.569	3.10672808	4
	0.000100	9.9191	0.88981807	0.8407	1.7740	3.8290	2.8565	0.335	0.642	0.668	0.386	0.175	-0.053	-0.330	-0.537	-0.559	3.10675621	4
	0.000100	9.9191	0.88989884	0.8407	1.7743	3.8305	2.8623	0.334	0.639	0.661	0.383	0.175	-0.050	-0.324	-0.527	-0.549	3.10678434	4
	0.000100	9.9191	0.88998002	0.8407	1.7746	3.8320	2.8679	0.334	0.636	0.655	0.380	0.176	-0.047	-0.317	-0.517	-0.539	3.10681248	4
	0.000100	9.9191	0.89005816	0.8407	1.7749	3.8333	2.8727	0.333	0.633	0.649	0.378	0.176	-0.044	-0.311	-0.509	-0.530	3.10683990	4
	0.000100	9.9191	0.89013594	0.8407	1.7754	3.8342	2.8759	0.332	0.630	0.645	0.376	0.175	-0.043	-0.308	-0.503	-0.524	3.10686684	4
	0.000100	9.9191	0.89021391	0.8407	1.7760	3.8347	2.8777	0.330	0.627	0.641	0.373	0.174	-0.043	-0.307	-0.500	-0.521	3.10689402	4
	0.000100	9.9191	0.89028692	0.8407	1.7766	3.8349	2.8778	0.328	0.626	0.638	0.371	0.172	-0.044	-0.307	-0.501	-0.522	3.10691929	4
	0.000100	9.9191	0.89036351	0.8407	1.7775	3.8347	2.8758	0.326	0.624	0.637	0.369	0.170	-0.047	-0.311	-0.505	-0.526	3.10694599	4
	0.000100	9.9191	0.89037150	0.8407	1.7776	3.8346	2.8754	0.326	0.624	0.637	0.369	0.170	-0.047	-0.312	-0.506	-0.527	3.10694885	4
	0.000100	9.9191	0.89043856	0.8407	1.7786	3.8339	2.8718	0.323	0.622	0.637	0.368	0.167	-0.051	-0.317	-0.513	-0.534	3.10697222	4
	0.000100	9.9191	0.89051664	0.8408	1.7800	3.8325	2.8647	0.320	0.621	0.639	0.366	0.162	-0.059	-0.328	-0.527	-0.548	3.10699940	4
	0.000100	9.9191	0.89059198	0.8408	1.7816	3.8306	2.8554	0.316	0.621	0.642	0.364	0.157	-0.068	-0.342	-0.545	-0.566	3.10702538	4
	0.000100	9.9191	0.89067167	0.8408	1.7836	3.8278	2.8424	0.311	0.621	0.648	0.363	0.150	-0.080	-0.360	-0.569	-0.591	3.10705328	4
	0.000100	9.9191	0.89074761	0.8408	1.7860	3.8244	2.8263	0.305	0.622	0.656	0.362	0.142	-0.095	-0.383	-0.600	-0.623	3.10707951	4
	0.000100	9.9191	0.89082307	0.8408	1.7886	3.8203	2.8072	0.298	0.624	0.665	0.360	0.133	-0.112	-0.409	-0.636	-0.660	3.10710573	4
	0.000100	9.9191	0.89090228	0.8408	1.7918	3.8153	2.7842	0.291	0.627	0.678	0.360	0.123	-0.132	-0.442	-0.680	-0.704	3.10713339	4
	0.000100	9.9191	0.89090997	0.8408	1.7921	3.8148	2.7819	0.290	0.628	0.679	0.360	0.122	-0.134	-0.445	-0.684	-0.709	3.10713601	4
	0.000100	9.9191	0.89098364	0.8408	1.7955	3.8096	2.7574	0.281	0.632	0.692	0.359	0.111	-0.155	-0.479	-0.730	-0.756	3.10716152	4
	0.000100	9.9191	0.89106405	0.8408	1.7995	3.8033	2.7282	0.271	0.639	0.709	0.358	0.098	-0.180	-0.519	-0.785	-0.812	3.10718942	4
	0.000100	9.9191	0.89114255	0.8408	1.8038	3.7969	2.6986	0.260	0.646	0.729	0.359	0.086	-0.204	-0.560	-0.840	-0.870	3.10721684	4
	0.000100	9.9191	0.89122111	0.8407	1.8087	3.7906	2.6683	0.248	0.653	0.752	0.360	0.073	-0.230	-0.602	-0.897	-0.929	3.10724401	4
