# File generated by CMD 2.6 (http://stev.oapd.inaf.it/cmd) on Tue Sep 30 02:17:56 CEST 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	6.3000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000100	9.7993	0.10000000	0.1000	-2.7861	3.5578	5.4075	11.735	15.986	14.568	12.987	11.907	11.012	10.025	9.622	9.506	1.57040203	1
	0.000100	9.7993	0.12000000	0.1200	-2.4833	3.5891	5.3089	10.978	14.268	13.269	11.943	11.027	10.277	9.378	8.887	8.746	1.74782515	1
	0.000100	9.7993	0.14000000	0.1400	-2.3026	3.6032	5.2514	10.527	13.461	12.614	11.381	10.537	9.829	8.972	8.460	8.306	1.89584959	1
	0.000100	9.7993	0.16000000	0.1600	-2.1648	3.6119	5.2065	10.182	12.910	12.152	10.971	10.170	9.485	8.655	8.135	7.974	2.02115250	1
	0.000100	9.7993	0.20000000	0.2000	-1.9472	3.6240	5.1340	9.638	12.102	11.458	10.342	9.595	8.941	8.148	7.626	7.460	2.22178221	1
	0.000100	9.7993	0.25000000	0.2500	-1.7437	3.6345	5.0697	9.129	11.376	10.828	9.763	9.060	8.432	7.670	7.153	6.989	2.40809011	1
	0.000100	9.7993	0.30000001	0.3000	-1.5869	3.6430	5.0260	8.737	10.819	10.344	9.317	8.647	8.040	7.302	6.793	6.633	2.54750419	1
	0.000100	9.7993	0.34999999	0.3500	-1.4585	3.6508	4.9957	8.416	10.353	9.944	8.950	8.308	7.717	7.004	6.504	6.348	2.65552020	1
	0.000100	9.7993	0.40000001	0.4000	-1.3450	3.6585	4.9712	8.133	9.931	9.586	8.625	8.007	7.434	6.742	6.253	6.104	2.74133730	1
	0.000100	9.7993	0.44999999	0.4500	-1.2053	3.6709	4.9322	7.783	9.365	9.123	8.214	7.635	7.089	6.432	5.959	5.821	2.81098008	1
	0.000100	9.7993	0.47963926	0.4796	-1.1124	3.6792	4.9000	7.551	8.995	8.819	7.944	7.389	6.861	6.227	5.765	5.635	2.84630823	1
	0.000100	9.7993	0.50000000	0.5000	-1.0517	3.6846	4.8790	7.399	8.759	8.622	7.771	7.231	6.713	6.094	5.639	5.514	2.86847806	1
	0.000100	9.7993	0.55000001	0.5499	-0.8741	3.7018	4.8115	6.955	8.059	8.043	7.266	6.769	6.286	5.713	5.281	5.172	2.91663504	1
	0.000100	9.7993	0.60000002	0.5999	-0.6919	3.7235	4.7540	6.500	7.331	7.439	6.753	6.304	5.863	5.344	4.944	4.854	2.95739889	1
	0.000100	9.7993	0.61059690	0.6105	-0.6523	3.7288	4.7431	6.401	7.172	7.307	6.642	6.205	5.773	5.267	4.875	4.790	2.96525168	1
	0.000100	9.7993	0.63190621	0.6318	-0.5733	3.7393	4.7212	6.203	6.869	7.050	6.425	6.009	5.596	5.115	4.738	4.661	2.98031211	1
	0.000100	9.7993	0.64999998	0.6499	-0.5069	3.7482	4.7027	6.037	6.625	6.838	6.244	5.846	5.449	4.989	4.625	4.554	2.99236870	1
	0.000100	9.7993	0.65478879	0.6547	-0.4892	3.7506	4.6977	5.993	6.560	6.782	6.197	5.803	5.410	4.955	4.594	4.526	2.99545145	1
	0.000100	9.7993	0.67795146	0.6778	-0.4037	3.7619	4.6725	5.779	6.261	6.517	5.969	5.596	5.223	4.794	4.450	4.390	3.00976610	1
	0.000100	9.7993	0.69880784	0.6986	-0.3273	3.7718	4.6487	5.588	6.007	6.286	5.769	5.413	5.055	4.649	4.318	4.266	3.02186751	1
	0.000100	9.7993	0.69999999	0.6998	-0.3229	3.7723	4.6473	5.577	5.994	6.273	5.758	5.403	5.046	4.640	4.310	4.259	3.02253795	1
	0.000100	9.7993	0.71328759	0.7131	-0.2743	3.7783	4.6307	5.456	5.841	6.131	5.633	5.288	4.940	4.546	4.222	4.175	3.02986503	1
	0.000100	9.7993	0.73349875	0.7333	-0.2001	3.7871	4.6038	5.270	5.603	5.907	5.444	5.122	4.790	4.412	4.096	4.059	3.04051614	1
	0.000100	9.7993	0.75000000	0.7497	-0.1390	3.7940	4.5799	5.118	5.414	5.724	5.290	4.983	4.665	4.300	3.990	3.961	3.04879928	1
	0.000100	9.7993	0.75265199	0.7524	-0.1293	3.7951	4.5760	5.093	5.385	5.695	5.265	4.960	4.645	4.281	3.973	3.945	3.05009747	1
	0.000100	9.7993	0.76596648	0.7657	-0.0796	3.8005	4.5556	4.969	5.238	5.549	5.138	4.845	4.540	4.187	3.886	3.863	3.05648422	1
	0.000100	9.7993	0.77837992	0.7781	-0.0328	3.8055	4.5358	4.852	5.108	5.415	5.017	4.733	4.436	4.094	3.803	3.783	3.06224775	1
	0.000100	9.7993	0.79044282	0.7901	0.0133	3.8103	4.5155	4.737	4.981	5.284	4.898	4.622	4.333	4.002	3.721	3.703	3.06768036	1
	0.000100	9.7993	0.80000001	0.7996	0.0503	3.8140	4.4987	4.644	4.881	5.178	4.802	4.533	4.250	3.928	3.654	3.637	3.07187057	1
	0.000100	9.7993	0.80829340	0.8079	0.0824	3.8174	4.4844	4.564	4.795	5.086	4.719	4.455	4.178	3.864	3.597	3.581	3.07542491	1
	0.000100	9.7993	0.81908786	0.8187	0.1252	3.8218	4.4649	4.457	4.681	4.964	4.608	4.351	4.082	3.778	3.520	3.506	3.07994080	1
	0.000100	9.7993	0.82963270	0.8292	0.1682	3.8261	4.4447	4.350	4.569	4.842	4.496	4.247	3.985	3.692	3.443	3.430	3.08423591	1
	0.000100	9.7993	0.84381276	0.8433	0.2284	3.8319	4.4153	4.199	4.412	4.670	4.338	4.100	3.848	3.569	3.334	3.322	3.08983827	1
	0.000100	9.7993	0.85000002	0.8494	0.2559	3.8345	4.4014	4.130	4.342	4.592	4.266	4.033	3.786	3.513	3.284	3.272	3.09222293	1
	0.000100	9.7993	0.85788369	0.8573	0.2913	3.8382	4.3847	4.042	4.251	4.491	4.173	3.946	3.707	3.442	3.221	3.210	3.09521008	1
	0.000100	9.7993	0.86909467	0.8684	0.3445	3.8436	4.3587	3.909	4.115	4.338	4.033	3.817	3.587	3.335	3.127	3.116	3.09936261	1
	0.000100	9.7993	0.87867045	0.8780	0.3926	3.8484	4.3347	3.789	3.993	4.200	3.907	3.699	3.479	3.239	3.041	3.031	3.10282350	1
	0.000100	9.7993	0.88806683	0.8873	0.4423	3.8534	4.3091	3.664	3.868	4.058	3.776	3.578	3.367	3.138	2.951	2.942	3.10614514	1
	0.000100	9.7993	0.89656138	0.8957	0.4900	3.8580	4.2840	3.545	3.748	3.921	3.650	3.461	3.259	3.042	2.865	2.856	3.10908651	1
	0.000100	9.7993	0.89999998	0.8991	0.5095	3.8599	4.2738	3.496	3.699	3.865	3.599	3.413	3.216	3.003	2.830	2.821	3.11026096	1
	0.000100	9.7993	0.90981895	0.9089	0.5680	3.8662	4.2454	3.350	3.554	3.696	3.444	3.272	3.087	2.888	2.730	2.722	3.11356497	1
	0.000100	9.7993	0.91924101	0.9182	0.6283	3.8721	4.2129	3.199	3.404	3.524	3.285	3.125	2.952	2.767	2.622	2.614	3.11666727	1
	0.000100	9.7993	0.92777562	0.9266	0.6894	3.8765	4.1733	3.046	3.253	3.353	3.125	2.974	2.811	2.636	2.502	2.493	3.11942148	1
	0.000100	9.7993	0.92994845	0.9288	0.7062	3.8773	4.1608	3.005	3.211	3.307	3.082	2.932	2.771	2.598	2.466	2.457	3.12011456	1
	0.000100	9.7993	0.93329918	0.9321	0.7344	3.8778	4.1364	2.934	3.142	3.232	3.009	2.861	2.702	2.530	2.400	2.391	3.12117672	1
	0.000100	9.7993	0.93778092	0.9365	0.7754	3.8770	4.0939	2.831	3.042	3.127	2.904	2.756	2.596	2.423	2.292	2.282	3.12258530	1
	0.000100	9.7993	0.94013715	0.9388	0.7985	3.8757	4.0668	2.774	2.986	3.070	2.846	2.696	2.534	2.358	2.225	2.215	3.12332010	2
	0.000100	9.7993	0.94107944	0.9397	0.8082	3.8748	4.0539	2.750	2.963	3.047	2.822	2.670	2.507	2.329	2.195	2.184	3.12361312	2
	0.000100	9.7993	0.94428045	0.9429	0.8442	3.8694	3.9978	2.659	2.878	2.967	2.733	2.573	2.401	2.210	2.066	2.055	3.12460351	2
	0.000100	9.7993	0.94675726	0.9453	0.8767	3.8611	3.9331	2.578	2.802	2.906	2.656	2.481	2.294	2.086	1.925	1.913	3.12536526	2
	0.000100	9.7993	0.94826132	0.9468	0.8993	3.8527	3.8777	2.522	2.753	2.873	2.606	2.416	2.214	1.987	1.809	1.796	3.12582564	2
	0.000100	9.7993	0.94953245	0.9480	0.9208	3.8426	3.8166	2.468	2.711	2.849	2.561	2.354	2.133	1.882	1.684	1.669	3.12621379	2
	0.000100	9.7993	0.94999999	0.9485	0.9296	3.8377	3.7882	2.446	2.695	2.841	2.543	2.328	2.098	1.836	1.627	1.611	3.12635612	2
	0.000100	9.7993	0.95038897	0.9488	0.9370	3.8335	3.7642	2.427	2.682	2.836	2.529	2.306	2.068	1.796	1.578	1.562	3.12647462	2
	0.000100	9.7993	0.95130956	0.9497	0.9563	3.8222	3.6999	2.379	2.653	2.824	2.492	2.249	1.992	1.692	1.450	1.432	3.12675452	2
	0.000100	9.7993	0.95212126	0.9505	0.9748	3.8107	3.6361	2.333	2.630	2.818	2.458	2.196	1.918	1.591	1.324	1.302	3.12700081	2
