# File generated by CMD 2.6 (http://stev.oapd.inaf.it/cmd) on Tue Sep 30 02:18:54 CEST 2014
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.0300e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000100	10.0128	0.10000000	0.1000	-2.7821	3.5585	5.4060	11.725	15.954	14.546	12.971	11.893	11.003	10.018	9.612	9.496	1.57040203	1
	0.000100	10.0128	0.12000000	0.1200	-2.4792	3.5897	5.3071	10.968	14.242	13.250	11.928	11.016	10.267	9.370	8.877	8.736	1.74782515	1
	0.000100	10.0128	0.14000000	0.1400	-2.2954	3.6037	5.2464	10.509	13.429	12.588	11.359	10.518	9.811	8.956	8.443	8.288	1.89584959	1
	0.000100	10.0128	0.16000000	0.1600	-2.1530	3.6124	5.1967	10.153	12.868	12.116	10.938	10.139	9.456	8.627	8.107	7.945	2.02115250	1
	0.000100	10.0128	0.16950360	0.1695	-2.0960	3.6155	5.1771	10.010	12.657	11.934	10.774	9.989	9.314	8.494	7.973	7.809	2.07422233	1
	0.000100	10.0128	0.20000000	0.2000	-1.9328	3.6243	5.1210	9.602	12.057	11.418	10.304	9.558	8.906	8.113	7.590	7.425	2.22178221	1
	0.000100	10.0128	0.25000000	0.2500	-1.7328	3.6348	5.0600	9.102	11.342	10.797	9.733	9.032	8.405	7.644	7.127	6.962	2.40809011	1
	0.000100	10.0128	0.30000001	0.3000	-1.5802	3.6434	5.0210	8.721	10.794	10.323	9.298	8.630	8.023	7.287	6.778	6.618	2.54750419	1
	0.000100	10.0128	0.31376785	0.3137	-1.5436	3.6457	5.0131	8.629	10.659	10.208	9.193	8.532	7.931	7.202	6.696	6.537	2.57992101	1
	0.000100	10.0128	0.34999999	0.3500	-1.4545	3.6514	4.9939	8.406	10.333	9.928	8.937	8.296	7.707	6.995	6.496	6.341	2.65552020	1
	0.000100	10.0128	0.40000001	0.4000	-1.3360	3.6593	4.9653	8.110	9.894	9.556	8.598	7.983	7.412	6.722	6.234	6.085	2.74133730	1
	0.000100	10.0128	0.44999999	0.4500	-1.1907	3.6725	4.9237	7.747	9.302	9.073	8.170	7.596	7.053	6.401	5.929	5.793	2.81098008	1
	0.000100	10.0128	0.49266714	0.4926	-1.0525	3.6847	4.8738	7.401	8.759	8.623	7.773	7.233	6.715	6.096	5.641	5.517	2.86067510	1
	0.000100	10.0128	0.50000000	0.4999	-1.0299	3.6867	4.8657	7.345	8.671	8.550	7.709	7.174	6.661	6.047	5.594	5.472	2.86847806	1
	0.000100	10.0128	0.55000001	0.5499	-0.8345	3.7054	4.7864	6.856	7.910	7.917	7.157	6.668	6.192	5.628	5.201	5.095	2.91663504	1
